Country Name,Country Code,Indicator Name,Indicator Code,year,primary_enrollment_gross_pct
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,92.8140716552734
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,95.0778121948242
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,96.1791381835938
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,96.8860092163086
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,99.0735168457031
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,100.119972229004
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,102.186820983887
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,106.255477905273
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,108.615882873535
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,109.858352661133
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,110.902923583984
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,110.874572753906
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,110.314430236816
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,108.049087524414
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,110.674537658691
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,111.565231323242
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,111.444808959961
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,111.172752380371
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,112.952606201172
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,113.339088439941
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,112.887741088867
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,112.479858398438
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,113.780921936035
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,114.873390197754
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,114.567306518555
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,113.504600524902
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,112.205703735352
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,111.29524230957
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,110.606986999512
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,109.876342773438
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,107.92707824707
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,103.860992431641
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,102.377777099609
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,102.455841064453
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,103.629150390625
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,103.612007141113
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,105.188629150391
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,106.021850585938
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,106.861503601074
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,106.851280212402
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,106.044746398926
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,105.552917480469
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,105.109878540039
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,103.975509643555
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,104.342628479004
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,104.063652038574
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,104.424217224121
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,105.348022460938
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,107.175216674805
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,107.681411743164
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,104.261337280273
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,104.270729064941
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,104.605560302734
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,104.943740844727
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,105.445426940918
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,102.862808227539
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,101.92414855957
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,104.570068359375
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,105.751289367676
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,104.708396911621
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,114.724349975586
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,111.935722351074
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,107.29418182373
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,105.28328704834
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,97.4918975830078
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,100.931251525879
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,103.962959289551
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,103.296417236328
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,102.596397399902
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,102.487701416016
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,109.684440612793
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,101.296112060547
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,99.4439315795898
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,94.3609008789062
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,114.157119750977
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,114.194580078125
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,104.646018981934
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,99.0531692504883
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,108.823532104492
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,101.205673217773
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,90.4795532226562
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,94.1836013793945
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,97.9079513549805
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,101.186317443848
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,102.600143432617
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,103.576751117735
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,105.26706231454
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,100.0
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,94.9784774780273
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,96.4860907759883
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,102.034664657121
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,113.292117465224
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,110.604870384918
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,108.909370199693
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,101.138952164009
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,35.7577209472656
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,37.1833000183105
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,39.6385803222656
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,42.3698310852051
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,45.6685981750488
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,55.5494918823242
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,65.5550079345703
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,73.3651962280273
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,92.6961822509766
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,95.2077789306641
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,95.434928894043
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,96.0772476196289
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,91.3561172485352
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,88.8301010131836
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,83.5062484741211
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,73.0131378173828
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,70.0377502441406
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,67.7716064453125
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,65.7355804443359
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,65.9580383300781
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,66.7098770141602
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,67.6530685424805
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,67.8285980224609
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,68.8042526245117
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,68.3502197265625
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,68.2438812255859
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,67.9035873413086
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,68.5283508300781
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,66.8706817626953
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,67.8792419433594
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,69.492431640625
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,75.7181167602539
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,90.610237121582
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,96.8610763549805
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,101.592483520508
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,105.037376403809
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,107.455772399902
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,108.751991271973
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,109.176727294922
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,103.463706970215
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,100.14820098877
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,95.0884666333147
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,91.9735025482608
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,88.8300914467545
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,85.9364790514687
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,84.2207717895508
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,85.2800976460579
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,89.5967210005503
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,94.9840282240997
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,97.6456520812412
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,98.5753622403869
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,98.6999541804178
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,90.6152672281358
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,95.6409804093201
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,92.6902654262381
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,36.8144111633301
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,38.9295616149902
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,37.3492813110352
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,37.7401390075684
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,39.4649696350098
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,42.3604583740234
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,43.7112312316895
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,46.521671295166
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,47.816520690918
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,46.9309387207031
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,48.5673408508301
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,51.172191619873
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,57.3769989013672
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,59.9551200866699
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,65.3844909667969
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,70.1265335083008
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,71.3322906494141
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,72.9804000854492
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,74.4516296386719
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,70.9636535644531
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,71.945068359375
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,72.7517013549805
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,65.5340118408203
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,70.19970703125
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,70.2334213256836
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,70.3320236206055
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,71.2086181640625
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,118.066772460938
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,124.29158782959
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,129.493148803711
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,130.160614013672
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,132.115478515625
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,135.938568115234
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,136.626251220703
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,127.906692504883
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,121.473258972168
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,120.099899291992
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,119.325012207031
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,122.437309265137
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,123.943656921387
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,121.312210083008
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,113.871620178223
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,113.70002746582
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,112.329948425293
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,104.249229431152
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,106.540283203125
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,106.169578552246
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,112.915328979492
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,119.877792358398
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,127.055168151855
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,99.2439193725586
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,98.8630523681641
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,109.224052429199
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,103.984046936035
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,102.665367126465
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,101.713829040527
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,100.661819458008
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,100.067630734888
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,98.9314565375041
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,97.1419917645414
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,96.3140767527901
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,95.4720427707137
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,87.8509930688999
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,87.4091952779085
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,88.2140898931621
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,88.5728806539141
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,90.6809653278847
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,91.1122134493007
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,91.1487047246428
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,92.7711634493634
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,93.3063190361356
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1970,105.725357055664
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1971,98.4579772949219
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1972,97.4083633422852
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1973,99.2679290771484
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1974,99.1472091674805
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1975,103.133659362793
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1976,106.586860656738
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1977,106.329277038574
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1978,104.994529724121
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1979,105.507278442383
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1980,106.31404876709
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1981,107.336112976074
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1982,109.023483276367
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1983,110.946929931641
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1984,113.381729125977
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1985,116.959930419922
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1986,118.450736999512
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1987,120.080726623535
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1988,119.583763122559
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1989,117.583381652832
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1990,115.436820983887
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1991,113.285621643066
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1992,111.833129882812
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1993,110.6962890625
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1994,110.056831359863
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1995,108.198463439941
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1996,107.702079772949
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1997,109.263961791992
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1998,107.930656433105
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,1999,111.354209899902
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,111.432891845703
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,112.205947875977
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,111.269081115723
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,109.755821228027
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,108.758117675781
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,107.47477722168
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,105.909767150879
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,107.400169372559
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,107.420280456543
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,107.321228027344
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,106.521278381348
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,106.276870727539
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,105.838310241699
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,106.157699584961
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,103.306922912598
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,102.384979248047
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,102.046279907227
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,101.694801330566
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,101.506790161133
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,101.362678527832
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,101.335487365723
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,100.981430053711
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,101.099327087402
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2023,100.309608459473
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,2024,100.673202514648
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,110.200187683105
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,109.692268371582
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,111.093246459961
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,111.055969238281
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2004,111.088363647461
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2005,110.983726501465
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2006,111.688217163086
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2007,111.181259155273
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,110.917297363281
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,110.820098876953
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,109.976485423214
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,109.464016342435
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,108.71352566009
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,108.655161774964
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,108.393033302718
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,108.159318212376
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,108.082291663033
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,107.146529019901
