Country Name,Country Code,Indicator Name,Indicator Code,year,tertiary_enrollment_gross_pct
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,14.3921899795532
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,14.6098203659058
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,14.8035297393799
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,14.5120697021484
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,14.8181400299072
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,16.6676292419434
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,15.958589553833
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,15.8645696640015
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.23821997642517
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.35908997058868
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.91960000991821
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.99460995197296
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.52279996871948
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.71760988235474
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,2.46195006370544
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,2.57021999359131
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,2.19625997543335
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,2.25064992904663
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.39743995666504
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,3.05016994476318
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,3.11023998260498
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,3.20563006401062
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,4.75202989578247
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,5.26141023635864
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,5.46575021743774
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,6.1223201751709
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,7.75537014007568
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,7.9150800704956
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,7.62979751289774
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,10.121109956384
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,10.2635537254668
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,10.5725397458545
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,10.8787568632408
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,10.8409366679467
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,10.8875992426245
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,11.3494415127099
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,12.4178375059947
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,12.60825139125
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,13.3136624860931
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,14.6823561354842
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,15.6478973478986
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,16.0710053721835
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,15.3302400879779
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,93.2696812803906
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,95.9817452372883
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,101.99681244982
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,83.9409778236648
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,84.7929138455372
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,88.8864453410769
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,91.0889904414776
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,93.134767179468
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,97.0989103061521
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,98.02222650098
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,97.2886546863037
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.522409975528717
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.57134997844696
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.60522997379303
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.631200015544891
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.688210010528564
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.670029997825623
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.637520015239716
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,0.617070019245148
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,0.773479998111725
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,0.655860006809235
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.663990020751953
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,1.77251994609833
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,1.61062002182007
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,1.48410999774933
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,1.40813994407654
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,1.24685001373291
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,1.67453002929688
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,2.11300992965698
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,1.98783004283905
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,2.92132997512817
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,3.82533001899719
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,5.76090002059937
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,7.25927019119263
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,7.64946985244751
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,7.7992901802063
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,7.84211015701294
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,10.3386001586914
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,12.2347803115845
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,13.0854597091675
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,14.121660232544
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,14.4281396865845
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,14.5330400466919
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,15.1189403533935
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,14.6922903060913
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,16.1209907531738
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,17.6409893035889
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,19.5335502624512
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,20.6800804138184
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,19.8966503143311
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,20.4799194335938
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,20.4824199676514
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,19.7553405761719
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,18.9663391113281
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,19.7187805175781
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,20.5764999389648
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,21.6425590515137
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,22.4542694091797
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,23.2541999816894
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,24.743709564209
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,25.5441799163818
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,25.9216804504394
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,26.3151708858206
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,27.32486420544
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,28.0979076272602
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,28.2731299038736
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,27.5441027812368
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,27.3929262374809
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,27.1794802471695
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,27.6409104549006
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,28.194336537252
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,28.5178063545936
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,30.9986370324013
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,30.3043325211094
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,31.4538910186841
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,32.3802636612661
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,32.8347079463918
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,65.980110168457
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,66.4068036853295
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,64.2955801104972
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,59.8490048043926
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,45.421020282729
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,50.2355712603062
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,55.0960978450786
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,57.6704545454545
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,53.7988826815642
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,51.1357340720222
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,57.5487465181059
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.267639994621277
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.253899991512299
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.381579995155334
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.488559991121292
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.41033005714417
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,37.7618789672852
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,35.6637191772461
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,39.6133613586426
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,40.9337997436523
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,44.205249786377
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,46.819580078125
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,47.966869354248
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,48.6653785705566
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,49.8496704101562
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,49.0825119018555
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,51.5937690734863
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,53.5000305175781
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,56.3808784484863
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,58.0549697875977
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,58.2876892089844
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,62.1369705200195
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,66.4867401123047
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,67.1586608886719
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,67.7898406982422
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,68.1431121826172
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,69.1800231933594
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,69.8046798706055
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,73.2060012817383
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,1.41505002975464
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.37794995307922
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.45732998847961
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.45478999614716
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,1.52444005012512
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,1.5769499540329
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,1.63766002655029
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.72353994846344
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.8313000202179
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,1.96501994132996
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.06417989730835
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.20463991165161
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,2.35686993598938
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,2.41176009178162
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,2.46118998527527
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,2.58861994743347
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.69602990150452
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.74144005775452
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,2.87733006477356
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,3.01804995536804
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,3.07101011276245
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,3.19103002548218
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,3.31718993186951
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,3.46915006637573
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,3.636549949646
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,3.70607995986939
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,3.78994011878967
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,3.89840006828308
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,3.98621010780335
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,4.03283023834229
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,4.38500022888184
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.73776006698608
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,5.08449983596802
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,5.4680700302124
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.72931003570557
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,6.05577993392944
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,6.24442005157471
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,6.42093992233276
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,6.75066995620728
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,7.13859987258911
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,7.58326005935669
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,7.91976976394653
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,8.24044036865234
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,8.56204032897949
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,8.72710990905762
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,8.83637046813965
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,8.84714984893799
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,8.98270988464355
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,9.08168983459473
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,9.09453010559082
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,9.19779014587402
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,9.27089023590088
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,1.41486001014709
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.37776005268097
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.45711994171143
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.45457005500794
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,1.52420997619629
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,1.57669997215271
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,1.63738000392914
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.72324001789093
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.8309600353241
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,1.96464002132416
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.06377005577087
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.20421004295349
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,2.35640001296997
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,2.41128993034363
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,2.46070003509521
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,2.58812999725342
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.69552993774414
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.74095988273621
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,2.87684011459351
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,3.01756000518799
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,3.07052993774414
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,3.19055008888245
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,3.31670999526977
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,3.46866011619568
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,3.63604998588562
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,3.70559000968933
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,3.78944993019104
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,3.89790010452271
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,3.98570990562439
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,4.03235006332397
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,4.38447999954224
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.7371997833252
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,5.08393001556396
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,5.46747016906738
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.72870016098022
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,6.05515003204346
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,6.24377012252808
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,6.42028999328613
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,6.74998998641968
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,7.13790988922119
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,7.58255004882812
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,7.91926002502441
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,8.23978996276855
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,8.56149959564209
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,8.72679042816162
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,8.83660984039307
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,8.84762001037598
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,8.98320960998535
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,9.08197975158691
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,9.09492015838623
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,9.19791030883789
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,9.27116012573242
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,7.75795984268188
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,6.45990991592407
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,6.50186014175415
